id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20888022,Felton Forest Cottage Near Henry Cowell State Park,51591287,Rebecca & Tad,,Unincorporated Areas,37.04426,-122.07339,Entire home/apt,184,2,117,2021-08-29,1.99,1,25,0,
20920307,Peaceful Santa Cruz Retreat,107994,Tara,,City of Santa Cruz,36.98118,-122.01417,Entire home/apt,245,3,159,2020-03-01,2.81,1,43,0,
20992813,"10 Bedrooms, 10 Bathrooms in the Capitola Village",51440346,Capitola,,City of Capitola,36.97125,-121.95314,Private room,3143,1,4,2018-12-21,0.07,2,86,0,
21042786,"Casa Tropicale' Cottage, upper Capitola Village",4266162,Janet & Marty,,City of Capitola,36.97752,-121.95522,Entire home/apt,130,28,2,2020-01-09,0.03,2,267,0,
21056348,Relax in ocean view room,8539663,Sophie,,City of Santa Cruz,36.96357,-122.052,Entire home/apt,235,30,12,2018-01-07,0.20,1,66,0,
21092333,Bay View Bungalow,152057915,Shannon,,City of Santa Cruz,36.95184,-122.04594,Entire home/apt,251,2,146,2022-09-11,2.41,1,298,28,
21165247,Santa Cruz Bungalow,152508751,Tim,,City of Santa Cruz,36.97543,-122.03248,Entire home/apt,200,2,100,2021-02-28,1.80,2,0,0,
21220511,Comfy House in the woods.,153332733,Diane,,Unincorporated Areas,37.09813,-122.11734,Entire home/apt,750,2,7,2022-09-18,1.71,2,0,7,
21261519,Redwood Riverfront Getaway,28313981,Steve,,Unincorporated Areas,37.13511,-122.12891,Entire home/apt,125,1,718,2022-09-12,12.03,1,291,128,
21291767,By the Seaside @ The Pacific Looking Glass RDM Bch,33138626,Theresa,,Unincorporated Areas,36.96931,-121.90488,Entire home/apt,387,7,116,2022-09-14,2.01,1,174,8,
21410398,Walk to downtown Santa Cruz & Boardwalk,854712,David,,City of Santa Cruz,36.96756,-122.0326,Entire home/apt,190,31,10,2021-11-08,0.18,5,151,2,
21564480,The East Room @ Redwood Croft,8186343,Sitah,,Unincorporated Areas,37.06104,-122.14631,Private room,225,2,79,2022-09-25,1.41,2,63,34,
21668217,Coastal Mountain Access Deluxe,22071917,Greg,,Unincorporated Areas,36.98599,-121.94982,Entire home/apt,175,5,31,2022-01-24,0.54,2,0,5,
21678599,Pleasure Point Pura Vida,438984205,Janet,,City of Capitola,36.96103,-121.97338,Entire home/apt,377,2,43,2022-09-11,0.74,1,297,18,
21700593,Sea Forever on East Cliff,15867956,Surf City,,City of Capitola,36.95504,-121.97633,Entire home/apt,729,1,53,2022-09-18,0.91,56,68,17,
21755708,Romantic Hilltop Retreat Ocean View,6560497,Rebecca,,Unincorporated Areas,37.04632,-122.10871,Entire home/apt,500,1,37,2020-03-08,0.74,3,255,0,
21786549,Boardwalk Retreat+Hot tub+Bikes+Surfboards+Kayak,6017247,Mary Jo,,City of Santa Cruz,36.95596,-122.03111,Entire home/apt,424,1,86,2022-09-10,1.63,1,6,25,
21788128,Mountain Top Yurt in the Redwoods,190757177,James,,Unincorporated Areas,37.03929,-121.7516,Entire home/apt,97,2,592,2022-09-18,10.05,1,221,99,
21805241,Mountain escape at Summit Retreat,13486009,Mary,,Unincorporated Areas,37.13895,-121.99446,Entire home/apt,156,7,9,2022-09-04,0.22,2,159,2,
21814252,Cozy Trailer Between the Redwoods,38847821,Ben,,Unincorporated Areas,37.15947,-121.97987,Entire home/apt,58,31,115,2022-09-03,1.99,1,105,3,
21836498,The Beach house,159219504,Leslie,,City of Capitola,36.96816,-121.97283,Entire home/apt,349,2,178,2022-09-05,3.02,2,168,40,
21867097,Gorgeous Cabin in Mount Hermon,109521733,David,,Unincorporated Areas,37.05105,-122.06107,Entire home/apt,253,2,97,2022-08-30,1.73,2,250,23,
21947731,Poppy Beach House,8137798,Jeannie,,Unincorporated Areas,36.9162,-121.83914,Entire home/apt,177,6,151,2022-09-04,2.61,2,55,31,
21950880,"5bdr + Kids Game Room, Walk to Beach/Surf- Hot Tub",9111513,Jordon,,City of Capitola,36.96153,-121.96526,Entire home/apt,350,2,95,2022-09-11,1.65,1,189,33,
21983402,"Gorgeous private suite w/hot tub, walk to beach.",63662956,Suzanne,,Unincorporated Areas,36.95787,-121.8742,Entire home/apt,161,2,204,2022-09-25,3.70,1,262,32,
21985184,SPECTACULAR OCEAN-FRONT HOME IN MONTEREY BAY,8284141,Carl,,Unincorporated Areas,36.85629,-121.81298,Entire home/apt,1100,3,55,2022-09-15,0.96,1,111,24,
22029180,Romantic Hilltop Retreat Ocean View + Hideaway,6560497,Rebecca,,Unincorporated Areas,37.04498,-122.10868,Entire home/apt,650,1,0,,,3,255,0,
22034018,Casita de Capitola #1,15867956,Surf City,,City of Capitola,36.975550455961944,-121.95069379624026,Entire home/apt,184,30,20,2022-09-21,0.40,56,48,4,
22034201,Casita de Capitola #2,15867956,Surf City,,City of Capitola,36.97514,-121.95239,Entire home/apt,83,30,27,2022-09-16,0.51,56,80,7,
22079974,Seacliff Rose On Bluff with Ocean Views/Pet Friendly,62542564,Kendall & Potter Property Mgmt,,Unincorporated Areas,36.97379,-121.91373,Entire home/apt,424,2,2,2022-08-08,0.04,31,29,1,
22108159,Beach Cottage,3731785,Andrew,,Unincorporated Areas,36.962370309111265,-121.98657122988394,Entire home/apt,274,1,49,2022-09-18,0.84,1,147,45,
22148933,Driftwood Cottage,15867956,Surf City,,City of Capitola,36.96127,-121.97262,Entire home/apt,308,1,75,2022-09-18,1.30,56,56,32,
22246863,Golfer's Paradise - Next to Seascape Country Club,24413952,Power West,,Unincorporated Areas,36.96957,-121.89683,Entire home/apt,556,2,156,2022-09-18,2.73,29,315,27,
22248157,Redwood Retreat (Private Studio) Carbonera Estates,162562653,Lisa,,Unincorporated Areas,36.99974,-122.009,Entire home/apt,196,1,166,2022-09-18,2.87,1,126,18,
22251361,Remote Mountain Suite with Hot Tub,50031570,Emily,,Unincorporated Areas,37.1252,-121.98971,Entire home/apt,123,2,202,2022-09-24,3.62,1,113,54,
22318638,Palisades Cottage,15867956,Surf City,,City of Capitola,36.95897,-121.97461,Entire home/apt,382,1,46,2022-09-18,0.80,56,59,21,
22337030,Hiking in the Redwoods or Beach Bum? You Choose :),163314447,Justin,,Unincorporated Areas,37.07675,-122.07692,Entire home/apt,99,2,59,2019-11-11,1.02,1,0,0,
22341568,4+ bedrooms few minutes walk to Rio Del Mar Beach,51003705,Bailey Property Management,,Unincorporated Areas,36.97209,-121.904,Entire home/apt,290,2,44,2022-08-25,0.80,36,307,15,
22342026,Palm Beach inspired three story Beach Home,51003705,Bailey Property Management,,Unincorporated Areas,36.9625,-121.89205,Entire home/apt,710,4,9,2022-04-25,0.18,36,261,1,
22342535,Comfortable Beach Home On The Sand,51003705,Bailey Property Management,,Unincorporated Areas,36.95954,-121.8907,Entire home/apt,585,3,14,2022-06-04,0.35,36,188,6,
22359071,Large Cozy Family Vacation Home in Seabright,51003705,Bailey Property Management,,City of Santa Cruz,36.96431,-122.00985,Entire home/apt,380,2,46,2022-08-29,0.85,36,219,18,
22478977,Sandpiper by the Sea Condo,164814039,Roberta,,Unincorporated Areas,36.95746,-121.88202,Entire home/apt,240,2,166,2022-09-21,3.09,1,210,55,
22527761,Beach Bungalow 208,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96744,-121.90564,Entire home/apt,541,3,41,2022-09-02,0.75,50,20,12,
22527778,Beach Nest 256,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96665,-121.90276,Entire home/apt,729,3,47,2022-06-24,0.96,50,56,11,
22527791,BEACH FRONT HOME  301,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96627,-121.9022,Entire home/apt,692,3,37,2022-05-30,0.68,50,69,9,
22527799,BEACH FRONT HOME IN PRIVATE GATED COMUNITY 529,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96289,-121.89338,Entire home/apt,961,7,2,2021-07-03,0.08,50,47,0,
22527805,Beach Comber 200,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.97143,-121.90341,Entire home/apt,388,3,56,2022-08-21,1.04,50,67,14,
22527815,Beach Walk 307,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.97293,-121.91214,Entire home/apt,476,3,47,2022-09-12,1.00,50,67,21,
22531909,Capitola Home with a View,165464654,Stephanie,,City of Capitola,36.9786,-121.94288,Entire home/apt,120,30,9,2021-07-31,0.21,1,302,0,
22600407,Breathtaking River Views!!!,166244705,Earl,,City of Santa Cruz,36.96794,-122.02124,Entire home/apt,229,28,1,2019-06-10,0.02,1,0,0,
22617191,Westside Santa Cruz Sanctuary,121125085,Melissa,,City of Santa Cruz,36.96222,-122.05203,Entire home/apt,78,4,9,2021-12-26,0.16,1,0,3,
22635373,Spacious Studio in RDM - Fragrance Free - Monthly,10033590,Amy,,Unincorporated Areas,36.9693,-121.89637,Entire home/apt,130,90,20,2019-09-23,0.40,1,0,0,
22651601,Panoramic Ocean Views Located Above the Sand!,51003705,Bailey Property Management,,Unincorporated Areas,36.96971,-121.90502,Entire home/apt,315,2,20,2022-08-14,0.40,36,321,5,
22651910,Spacious Open Floor Plan Close to West Cliff Drive,51003705,Bailey Property Management,,City of Santa Cruz,36.9556,-122.04242,Entire home/apt,380,2,70,2022-09-05,1.25,36,256,25,
22654900,Large Two Story Family Beach Vacation Home,51003705,Bailey Property Management,,City of Santa Cruz,36.97027,-122.01487,Entire home/apt,350,2,27,2022-09-05,1.01,36,322,12,
22668591,Manresa Meadows on Acreage and Hot tub- Pets Ok!,51003705,Bailey Property Management,,Unincorporated Areas,36.93166,-121.85859,Entire home/apt,370,2,19,2022-08-27,0.45,36,235,4,
22703888,Redwood Retreat,10635866,Hui Hui/Jana,,Unincorporated Areas,37.11235,-121.9343,Private room,178,2,137,2022-09-05,2.60,1,324,18,
22749411,Getaway to the Redwoods - La Casita - Tiny house.,27439127,Connie,,Unincorporated Areas,37.07002,-122.09382,Entire home/apt,201,1,277,2022-09-25,4.91,2,88,62,
22769272,West Santa Cruz Exclusive Home,168169982,Cristina,,City of Santa Cruz,36.97763,-122.03791,Entire home/apt,414,2,108,2022-09-07,1.93,1,203,34,
22815860,Quiet Santa Cruz Family Home,10902066,Seanna,,City of Santa Cruz,36.98442,-122.01743,Entire home/apt,333,2,209,2022-09-12,4.02,1,129,47,
22864517,Rainbow room//tyler ct.,26853108,Charles,,City of Santa Cruz,36.99015,-122.00475,Private room,66,2,179,2022-09-12,3.16,1,59,40,
22869390,Pleasure Point Hideout!!,16839432,Courtney,,City of Capitola,36.96362,-121.96397,Entire home/apt,175,1,305,2022-09-11,5.48,5,53,65,
22928324,Beach Hill Beauty-2 King Size Bedrooms-all yours,51780495,Kimberly,,City of Santa Cruz,36.96677,-122.02312,Private room,275,1,156,2020-03-15,2.84,3,0,0,
22954874,Santa Cruz Cottage w/Ocean View-close to Boardwalk,24413952,Power West,,City of Santa Cruz,36.96239,-121.99825,Entire home/apt,406,2,141,2022-08-28,2.51,29,324,40,
22971435,Amazing view midcentury modern beach retreat,33075657,Nicole,,Unincorporated Areas,36.87082,-121.82152,Entire home/apt,421,2,216,2022-08-22,4.14,1,0,50,
23045570,Like a Tree House,64696,Rene,,City of Santa Cruz,36.96061,-122.04228,Entire home/apt,80,30,2,2019-08-10,0.04,1,237,0,
23077688,"Breathtaking Ocean View, pool, 2 min. walk 2 Beach",95291276,John,,Unincorporated Areas,36.96895,-121.90385,Entire home/apt,292,1,203,2022-09-05,3.66,1,356,22,
23093940,Room and private bath in downtown Watsonville home,37730731,Philip,,City of Watsonville,36.9142,-121.75555,Private room,98,4,118,2022-09-05,2.11,1,49,48,
23108377,Modern and bright CA beach bungalow,5431208,Corey,,City of Santa Cruz,36.95634,-122.03462,Entire home/apt,200,2,29,2019-08-01,0.55,1,71,0,
23221409,"Cozy Capitola Coastal Cottage-Santa Cruz, CA",172733847,Michael,,City of Capitola,36.96712,-121.95942,Entire home/apt,298,3,91,2022-09-08,1.67,1,205,36,
23253316,Downtown Cutie! Walk to Beach and Wharf!,4261488,Hallie,,City of Santa Cruz,36.97273,-122.02201,Entire home/apt,205,3,78,2022-09-17,1.46,4,282,23,
23271806,Modern Luxury with Breath Taking Views - sleeps 10,52947138,Karen,,Unincorporated Areas,37.1367,-122.1205,Entire home/apt,1495,3,91,2022-09-05,1.63,1,250,10,
23400621,8 Palms,32926891,Ted,,City of Santa Cruz,36.97503,-122.00979,Entire home/apt,350,2,144,2022-09-25,3.56,1,154,55,
23421133,@visitpleasurepoint,174673423,Caroll,,City of Capitola,36.95814,-121.969,Entire home/apt,342,2,189,2022-09-23,3.51,1,129,23,
23457301,Seabright Beach house / 4 Bedrooms,100114471,Janiece,,City of Santa Cruz,36.96822,-122.00829,Entire home/apt,585,2,72,2022-08-21,1.31,13,23,4,
23464621,Hummingbird House in Aptos Mountain Retreat & Spa,109505884,Raine & OM Team,,Unincorporated Areas,37.01795,-121.88143,Entire home/apt,171,2,160,2022-09-05,2.90,7,71,60,
23541629,Victorian Cottage in the Redwoods,1771024,Kari,,Unincorporated Areas,37.12103,-122.12497,Entire home/apt,129,4,82,2022-09-01,1.55,1,75,30,
23590261,Redwood Getaway #1,58380115,Arianna,,Unincorporated Areas,37.12512,-122.12826,Private room,94,1,580,2022-09-26,10.51,1,157,137,
23610474,Cedar TreeHouse in Aptos Mountain Retreat & Spa,109505884,Raine & OM Team,,Unincorporated Areas,37.01744,-121.88203,Entire home/apt,178,2,274,2022-09-10,4.98,7,76,74,
23697624,Yarrow Beach House,8137798,Jeannie,,Unincorporated Areas,36.91463,-121.84031,Private room,55,30,3,2018-10-16,0.06,2,0,0,
23773935,Pastoral  country house Garden room,56918008,Tim And Hasmik,,Unincorporated Areas,36.97372,-121.75379,Private room,120,31,30,2022-08-21,0.80,2,84,19,
23853874,West Side Santa Cruz Beach Condo,1375154,Kevin,,City of Santa Cruz,36.95659855504838,-122.0504655316472,Entire home/apt,287,2,10,2022-09-12,4.17,1,147,10,
23878003,Capitola Seashell Sanctuary #A,15867956,Surf City,,City of Capitola,36.97399,-121.95269,Entire home/apt,301,1,48,2022-09-18,0.90,56,80,14,
23878577,Capitola Seashell Sanctuary #B,15867956,Surf City,,City of Capitola,36.97248,-121.95089,Entire home/apt,252,1,33,2022-09-24,0.62,56,150,11,
23963926,Beach Hill Vacation Haven near Beach & Boardwalk!,51780495,Kimberly,,City of Santa Cruz,36.96677,-122.02313,Entire home/apt,425,1,95,2022-09-20,2.33,3,42,22,
23995303,Charming House - Walk To The Beach,44219274,Sarah,,Unincorporated Areas,36.97444,-121.91216,Entire home/apt,406,3,161,2022-08-25,3.09,1,276,45,
24243393,Starlight room,182786448,Aaron,,Unincorporated Areas,37.0589,-122.1371,Private room,85,1,165,2021-10-10,3.04,2,3,2,
24245694,Rustic Roost in the Los Gatos Hills,173048861,Jeanie,,Unincorporated Areas,37.15994,-121.98628,Entire home/apt,140,12,14,2022-08-13,0.27,1,290,2,
24252427,Ocean View & Beach Walk at SeaBelow,69446475,Anne,,Unincorporated Areas,36.96468,-121.89273,Entire home/apt,204,2,312,2022-09-26,5.83,1,8,42,
24285978,"3 Bedroom House, Steps to the Beach!",183188466,Victoria,,Unincorporated Areas,36.9652,-121.89607,Entire home/apt,595,7,44,2022-08-19,0.83,1,358,4,
24286975,The Franshack...the Pleasure of Eastside Livin',183200556,Melissa,,City of Capitola,36.96466,-121.96371,Entire home/apt,180,1,80,2020-11-22,1.48,1,0,0,
24334591,Large 3 story beach home- 4 bedrooms sleeps 8!,51003705,Bailey Property Management,,Unincorporated Areas,36.96958,-121.9022,Entire home/apt,343,3,22,2022-08-29,0.42,36,67,6,
24336795,Pleasure Point Surf House,98870105,Elai,,City of Capitola,36.95775,-121.97083,Entire home/apt,207,3,64,2022-01-01,1.18,1,25,2,
24356033,Full Ocean view condo K,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96772,-121.9044,Entire home/apt,377,3,33,2022-05-30,0.61,50,37,1,
24357585,Artsy Downtown 3BR/ 2BA 12 min walk to Boardwalk,55432593,Trevor,,City of Santa Cruz,36.97222,-122.01913,Entire home/apt,297,2,235,2022-09-12,4.37,1,243,49,
24393609,Modern-Rustic Mountain getaway with Cozy Features - Dogs Welcome,100067582,Vacasa,,Unincorporated Areas,37.10791,-122.05714,Entire home/apt,175,2,79,2022-08-02,1.57,3,359,16,
24452697,Seascape! Blocks to Resort & Beach monthly rental,24413952,Power West,,Unincorporated Areas,36.95141,-121.87087,Entire home/apt,225,30,6,2022-08-31,0.11,29,346,1,
24541843,Cypress by the Sea,15867956,Surf City,,City of Santa Cruz,36.96522,-122.00697,Entire home/apt,519,1,62,2022-09-18,1.26,56,80,17,
24557732,Sunny Home w/Pool near Beach & Santa Cruz,9978023,Rachel,,Unincorporated Areas,36.99466,-121.8291,Entire home/apt,562,5,51,2022-08-27,1.00,1,174,13,
24560984,"Caledonia Paradise, vacation home, sauna & jacuzzi",1910005,Jacquelini,,City of Santa Cruz,36.97544,-122.01249,Entire home/apt,359,3,115,2022-09-19,2.19,3,90,25,
24595901,Rustic Redwood Cabin,176081899,Dwight,,Unincorporated Areas,37.19456,-122.14338,Entire home/apt,300,2,121,2022-09-03,2.27,1,139,29,
24604768,"Sweet New Beach Cottage - Clean, quiet, convenient",108882516,Shelley,,City of Santa Cruz,36.97481,-122.01517,Entire home/apt,75,30,11,2021-10-31,0.23,1,295,1,
24608980,"Cozy Getaway in the Woods, close to Beach",168979386,Karen & Candice,,Unincorporated Areas,37.05659,-121.98819,Entire home/apt,150,2,191,2022-09-25,3.58,1,172,39,
24632849,Vistamar on Seabright Beach,186156529,Gabriela,,City of Santa Cruz,36.96444,-122.00779,Entire home/apt,1700,3,8,2022-08-29,0.15,1,72,1,
24827990,"Designer Retreat w/ Hot Tub, Huge Backyard Oasis",2529692,Emily,,City of Santa Cruz,36.96743,-122.04603,Entire home/apt,399,5,17,2021-11-07,0.32,1,0,2,
24831121,A private room and bath in Pleasure Point Santa,187713901,Dawn,,City of Capitola,36.95628,-121.97303,Private room,164,1,419,2022-09-25,7.93,1,153,60,
24915666,The Luxurious Historic Windmill Silo House,128792592,Noël,,City of Capitola,36.97238,-121.95433,Entire home/apt,1495,2,51,2022-09-18,1.00,1,163,10,
25111276,Incredible ocean views on private beach 531,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96072,-121.89359,Entire home/apt,1458,4,6,2022-04-27,0.25,50,42,1,
25162726,Capitola Village jewel 310,77921432,Cheshire Rio Realty,,City of Capitola,36.97327,-121.9517,Entire home/apt,341,3,48,2022-09-25,0.92,50,85,17,
25191321,"750sqft/2rooms/pvt entrance, quiet neighborhood",16932122,Michael,,Unincorporated Areas,37.02143,-122.03315,Private room,139,2,124,2022-09-25,2.35,2,155,36,
25459438,"Private entrance, cozy, beach vibe spacious room",169333246,Alina,,City of Santa Cruz,36.97812,-122.01032,Private room,78,2,25,2022-09-20,0.50,1,30,2,
25519112,Sun Savvy ~ Just Steps to the Beach,192574992,Merritt,,City of Capitola,36.95894,-121.9793,Private room,164,2,245,2022-09-18,4.69,1,71,24,
25583846,Oceanview Aloha Living In Seascape,30939820,Maureen,,Unincorporated Areas,36.95396,-121.87124,Private room,125,1,201,2022-09-15,3.85,1,52,60,
25768065,Quiet Sunny Room in Santa Cruz,62178862,Mary,,Unincorporated Areas,36.97699,-121.99263,Private room,100,29,4,2022-08-11,0.08,3,120,2,
25809833,Fantastic Beach House Aptos-Rio Del Mar w/Hot Tub,6805784,Denise,,Unincorporated Areas,36.96756,-121.89733,Entire home/apt,579,4,48,2022-08-23,0.93,1,140,15,
25951611,Chez Poulet - Suburban Farm near everything,5784448,Delise,,Unincorporated Areas,36.98022,-121.99057,Entire home/apt,80,160,162,2021-10-17,3.16,1,86,2,
26002358,The Surf Shack A Cozy Studio With Private Patio,51444016,Laura,,Unincorporated Areas,36.99527,-121.89691,Entire home/apt,138,2,54,2022-09-11,1.03,2,54,15,
26110653,Rio Del Mar Beach house,89410846,Suzanne,,Unincorporated Areas,36.96983,-121.90517,Entire home/apt,728,3,9,2022-08-21,0.18,1,85,4,
26162738,~Stairway to Tree Top Haven~,4643188,Tawnya,,Unincorporated Areas,36.98339,-121.90015,Entire home/apt,159,1,631,2022-09-27,12.17,1,0,153,
26171011,Pool and Stunning Ocean Views at Seascape Resort!,100114471,Janiece,,Unincorporated Areas,36.94918,-121.87578,Entire home/apt,296,1,117,2022-08-23,2.27,13,351,35,
26250045,Spacious Boulder Creek Suite,177446373,Emily,,Unincorporated Areas,37.12905,-122.11566,Entire home/apt,101,1,243,2022-09-05,4.69,1,60,40,
26279783,Kinderwood Farms Guestroom,62157421,Lauren,,Unincorporated Areas,36.98701,-121.89812,Private room,295,30,50,2022-08-14,1.19,2,0,7,
26326585,Ground Floor Room overlooking the Redwoods.,8012361,Stephen - Will,,Unincorporated Areas,37.06894,-122.13244,Private room,95,1,7,2019-10-20,0.14,4,0,0,
26336387,The Pinecone Treehouse,1701021,Shannon,,Unincorporated Areas,37.02801,-122.09771,Entire home/apt,529,1,143,2022-09-21,2.78,1,1,71,
26339248,Ocean view studio in Capitola Village - Location!,24413952,Power West,,City of Capitola,36.97338,-121.95191,Entire home/apt,245,2,169,2022-09-18,3.28,29,360,28,
26391127,"Westside 3BR beach house, ideal location",10978161,Jesse,,City of Santa Cruz,36.95329,-122.04554,Entire home/apt,363,3,25,2022-09-12,0.49,1,3,12,
